area,item,total,exports,imports,prod_output,prod_input,demand,food_demand,start_stock,other_demand,prod_demand,non_prod_demand,additional_demand,additional_pos_demand,additional_neg_demand,export_frac,prod_frac,food_frac,other_frac
Czech Republic,"Butter, Ghee",54003.00000000001,984.0616541001709,26003.0,28000.000000000004,0.0,53001,53001,0.0,0,1.0616541001708732,27981,17.938345899832765,17.938345899832765,-0.0,0.018222351611950648,0.0,0.9814454752513748,0.0003321731366745279
Czech Republic,"Camelids, other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Camels,29.317190021739265,29.317190021739265,0.0,16.0,0.0,0,0,13.317190021739258,0,29.317190021739258,0,-13.317190021739258,0.0,13.317190021739258,1.0,0.0,0.0,0.0
Czech Republic,Cassava and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Cattle,458670.6389072344,218140.63890723442,3838.7328513389107,454731.0,240530.00000000003,0,0,100.90605589549523,0,454831.9060558955,0,-100.90605589549523,0.0,100.90605589549523,0.47559320436761837,0.5244067956323817,0.0,-6.345256920319226e-17
Czech Republic,"Cereals, Other",232343.30248604063,24146.58614432497,5343.302486040586,227000.0,170000.00000000003,27997,1999,0.0,25998,185949.28365828437,30851,10199.716341715626,10199.716341715626,-0.0,0.1039263274902263,0.7316759217116394,0.008603648044126866,0.15579410275400735
Czech Republic,"Citrus, Other",4999.0,0.0,4999.0,0.0,0.0,4999,4001,0.0,998,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.8003600720144028,0.19963992798559713
Czech Republic,Cloves,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Cocoa Beans and products,7001.0,0.0,7001.0,0.0,0.0,7001,0,0.0,7001,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Czech Republic,Coconut Oil,3000.0,0.0,3000.0,0.0,0.0,3000,0,0.0,3000,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Czech Republic,Coconuts - Incl Copra,1996.0,0.0,1996.0,0.0,0.0,1996,1996,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Czech Republic,Coffee and products,33998.0,0.0,33998.0,0.0,0.0,33998,25003,0.0,8995,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.7354256132713689,0.2645743867286311
Czech Republic,Copra Cake,30.000000000000004,0.0,30.000000000000004,0.0,30.000000000000004,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Czech Republic,Cotton lint,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Cottonseed,1999.0,0.0,1999.0,0.0,0.0,1999,0,0.0,1999,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Czech Republic,Cottonseed Cake,610.0,0.0,610.0,0.0,610.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Czech Republic,Cottonseed Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Dates,2000.0,0.0,2000.0,0.0,0.0,2000,1000,0.0,1000,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5
Czech Republic,Eggs,141552.23185893922,16005.585674873932,34552.23185893922,107000.0,11000.0,111998,108000,0.0,3998,9090.353815934704,95361,2548.6461840652955,2548.6461840652955,-0.0,0.11307194146415118,0.07770983089098736,0.7629692487478759,0.04624897889698559
Czech Republic,"Fats, Animals, Raw",69602.0,1347.3190738618,31602.0,38000.0,0.0,66998,64999,0.0,1999,17.319073861800018,36726,1256.6809261382,1256.6809261382,-0.0,0.019357476421105715,0.0,0.933866842906813,0.046775680672081266
Czech Republic,"Fish, Seafood",157451.13868151762,6929.138681517628,127851.37866787393,24710.0,38470.0,112052,112025,4889.760013643703,27,6962.760013643703,22637,-4889.760013643703,0.0,4889.760013643703,0.044008183996264764,0.24432976682254884,0.7114905674108665,0.00017148177031995888
Czech Republic,Fodder crops,11310973.974202309,14176.808520225,3927.9742023065432,11307046.0,11282543.999999998,0,0,0.0,0,11292792.834317915,0,14253.165682084858,14253.165682084858,-0.0,0.0012533676191421703,0.997486514046699,0.0,0.0012601183341587562
Czech Republic,"Fruits, Other",117714.49694228558,4878.17934639845,89714.49694228558,28000.0,2079.4072930405337,109999,109999,1069.0,0,604.0896971534111,26638,757.9103028465889,757.9103028465889,-0.0,0.0414407696002828,0.017664836082679346,0.9344558474724789,0.006438546844558896
Czech Republic,Goats,30674.99412588918,44.172168855185724,3.994125889179864,30671.0,30630.0,0,0,0.0,0,30670.178042966003,0,0.8219570339970232,0.8219570339970232,-0.0,0.0014400057804055178,0.9985331985491334,0.0,2.67956704612147e-05
Czech Republic,Grapefruit and products,12997.0,0.0,12997.0,0.0,0.0,12997,12000,0.0,997,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.9232899899976917,0.07671001000230822
Czech Republic,Grapes and products (excl wine),153956.0,2522.4327831412083,63956.0,90000.0,0.0,149999,149999,0.0,0,1134.4327831412086,87431,1434.5672168587914,1434.5672168587914,-0.0,0.0163841148324275,0.0,0.9742978513341474,0.00931803383342508
Czech Republic,Grazing,13015171.0,0.0,0.0,13015171.0,13015171.0,0,0,0.0,0,13015171.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Czech Republic,Groundnut Cake,1506.0,0.0,0.0,1505.0,1506.0,0,0,1.0,0,1506.0,0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
Czech Republic,Groundnut Oil,1000.0,0.0,0.0,1000.0,0.0,1000,1000,0.0,0,0.0,1000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Czech Republic,Groundnuts,12996.999999999998,0.0,12996.999999999998,0.0,3999.9999999999986,8997,8997,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.3077633299992305,0.6922366700007695,0.0
Czech Republic,"Hard Fibres, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Hides and skins,10160.0,9726.0,183.0,9966.0,0.0,434,0,11.0,434,0.0,9977,-11.0,0.0,11.0,0.9572834645669291,0.0,0.0,0.042716535433070864
Czech Republic,Honey,8539.0,545.0,3474.0,5000.0,0.0,7994,5998,65.0,1996,0.0,5065,-65.0,0.0,65.0,0.0638248038411992,0.0,0.7024241714486473,0.2337510247101534
Czech Republic,Hops,6250.504520544028,2840.8313526212673,320.50452054402757,5930.0,1637.0000000000002,0,0,0.0,0,4157.3268320772395,0,1772.6731679227605,1772.6731679227605,-0.0,0.4544963279818584,0.2618988586632555,0.0,0.2836048133548861
Czech Republic,Horses,29.999999999999996,0.0,29.999999999999996,0.0,29.999999999999996,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Czech Republic,Jute,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Jute-Like Fibres,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,"Lemons, Limes and products",33998.0,0.0,33998.0,0.0,0.0,33998,33998,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Czech Republic,Maize Germ Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Maize and products,1003196.3343990343,239591.3405748453,160376.0782660447,826000.0,763604.993824189,0,0,96420.25613298966,0,781668.2561329897,61152,-16820.256132989656,0.0,16820.256132989656,0.23882796652997412,0.7611720334700258,0.0,0.0
Czech Republic,"Meat, Other",7380.031152504736,381.03115250473684,5552.0,1000.0000000000001,0.0,6999,6999,828.0311525047367,0,0.031152504736787767,1828,-828.0311525047367,0.0,828.0311525047367,0.05163001952578713,0.0,0.948369980474213,0.0
Czech Republic,Milk - Excluding Butter,3747523.896200236,806681.3254169334,455523.8962002354,3292000.0000000005,161999.9999999999,2486995,1655000,108003.0,831995,155096.42921669778,2845056,291847.57078330265,291847.57078330265,-0.0,0.21525715319250127,0.04322854356292649,0.4416249357817493,0.29988936746282296
Czech Republic,Millet and products,2530.702398389254,499.39792054694203,1506.7023983892539,1024.0,999.0,1023,0,0.0,1023,558.6955221576883,456,9.304477842311712,9.304477842311712,-0.0,0.19733569655001698,0.3947520659228226,0.0,0.40791223752716044
Czech Republic,Mules,676.0,0.0,676.0,0.0,676.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Czech Republic,Mutton & Goat Meat,4000.0,0.0,0.0,3999.9999999999995,0.0,4000,3000,4.547473508864641e-13,1000,0.0,4000,-4.547473508864641e-13,0.0,4.547473508864641e-13,0.0,0.0,0.75,0.25
Czech Republic,Nuts and products,12413.0,315.0,11455.0,100.0,0.0,12098,11999,858.0,99,0.0,958,-858.0,0.0,858.0,0.025376621284137597,0.0,0.9666478691694191,0.007975509546443245
Czech Republic,Oats,215402.4793685383,39110.87015141564,32402.479368538294,183000.0,122999.0,52995,24001,0.0,28994,121806.39078287735,60896,297.60921712264826,297.60921712264826,-0.0,0.18157112335044076,0.5710194254057654,0.1114239727897282,0.13598547845406553
Czech Republic,"Offals, Edible",34876.50673522095,4878.5067352209535,12578.0,22000.0,0.0,29998,29000,298.5067352209544,998,30.506735220954383,22268,-298.5067352209544,0.0,298.5067352209544,0.1398794544493261,0.0,0.8315052943852772,0.02861525116539678
Czech Republic,"Oil, palm fruit",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,"Oilcrops Oil, Other",41170.0,5178.0,18930.0,22000.0,0.0,35992,994,240.0,34998,0.0,22240,-240.0,0.0,240.0,0.12577119261598252,0.0,0.02414379402477532,0.8500850133592421
Czech Republic,"Oilcrops, Other",54358.517373433,10361.517373433013,10133.45759824798,40000.0,37998.999999999985,5998,0,4225.059775185022,5998,37786.05977518502,6439,-4225.059775185022,0.0,4225.059775185022,0.19061442206473914,0.6990440842776092,0.0,0.11034149365765157
Czech Republic,"Oilseed Cakes, Other",8301.916599106611,5.859334000701422,113.91659910661424,8188.0,8296.0,0,0,0.0,0,8187.942734894089,0,0.05726510591102851,0.05726510591102851,-0.0,0.0007057808797226364,0.9992873213027401,0.0,6.897817537251753e-06
Czech Republic,Olive Oil,5999.0,0.0,5999.0,0.0,0.0,5999,4998,0.0,1001,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.8331388564760793,0.16686114352392065
Czech Republic,Olives (including preserved),9999.0,0.0,9999.0,0.0,0.0,9999,7999,0.0,2000,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.7999799979998,0.2000200020002
Czech Republic,Onions,109191.0,1455.1805943653403,56191.0,53000.0,0.0,107003,107003,0.0,0,3.180594365340359,52264,732.8194056346597,732.8194056346597,-0.0,0.013326927991916369,0.0,0.9799617184566494,0.006711353551434227
Czech Republic,"Oranges, Mandarines",124993.0,0.0,124993.0,0.0,0.0,124993,119998,0.0,4995,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.9600377621146784,0.03996223788532158
Czech Republic,Palm Oil,12999.0,0.0,12999.0,0.0,0.0,12999,0,0.0,12999,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Czech Republic,Palm kernels,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Palmkernel Cake,1534.0,0.0,1534.0,0.0,1534.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Czech Republic,Palmkernel Oil,999.0,0.0,999.0,0.0,0.0,999,0,0.0,999,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Czech Republic,Peas,86190.69293582733,26373.83009433884,1190.6929358273499,85000.0,20999.999999999996,35002,17001,0.0,18001,38713.13715851149,42472,3814.8628414885097,3814.8628414885097,-0.0,0.30599394431107874,0.24364579613758758,0.19724867524452985,0.25311158430680386
Czech Republic,Pepper,1001.0,0.0,1001.0,0.0,0.0,1001,1001,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Czech Republic,Pigmeat,535971.0,33435.0,314971.0,221000.0,0.0,499996,476997,0.0,22999,0.0,218460,2540.0,2540.0,-0.0,0.0623821064945678,0.0,0.8899679273692047,0.04764996613622752
Czech Republic,Pigs,2772635.137150562,332627.5451986451,83346.13715056254,2689289.0,2377810.0,0,0,0.0,0,2627091.408048083,0,62197.591951916926,62197.591951916926,-0.0,0.1199680191388206,0.8575993170322714,0.0,0.022432663828908052
Czech Republic,Pimento,4412.0,0.0,2000.0,2412.0,0.0,4412,1997,0.0,2415,0.0,2412,0.0,0.0,-0.0,0.0,0.0,0.4526291931097008,0.5473708068902992
Czech Republic,Pineapples and products,14999.0,0.0,14999.0,0.0,0.0,14999,14999,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Czech Republic,Plantains,3001.0,0.0,3001.0,0.0,0.0,3001,3001,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Czech Republic,Potatoes and products,899320.6576077492,58297.65999095343,203320.6576077493,696000.0,93000.00000000004,635995,635995,0.0,0,77630.00238320418,506342,112027.99761679582,112027.99761679582,-0.0,0.06482410861775259,0.10341139082403158,0.7071949194315047,0.12456958112671125
Czech Republic,Poultry Birds,228126863.33390018,98964951.91383934,3386863.3339001425,224740000.0,126907999.99999999,0,0,0.0,0,222486088.57993916,0,2253911.420060843,2253911.420060843,-0.0,0.43381542387223504,0.5563044971790534,0.0,0.009880078948711525
Czech Republic,Poultry Meat,284906.0,9848.0,111906.0,173000.0,0.0,273993,251997,0.0,21996,0.0,171935,1065.0,1065.0,-0.0,0.034565786610320594,0.0,0.8844917270959545,0.08094248629372494
Czech Republic,"Pulses, Other and products",17629.521267786018,1263.8082058971945,10629.521267786018,7000.0,7000.999999999997,8998,8998,0.0,0,2960.2869381111736,3673,366.71306188882636,366.71306188882636,-0.0,0.07168704054411956,0.39711798713404367,0.51039389347695,0.020801078844886814
Czech Republic,Rabbits and hares,12839692.559042301,5342.520618489671,439692.5590423016,12400000.0,12833000.0,0,0,0.0,0,12398649.961576188,0,1350.0384238120168,1350.0384238120168,-0.0,0.00041609412327612335,0.9994787601796907,0.0,0.00010514569703316282
Czech Republic,Rape and Mustard Cake,716818.0463050735,402919.70592051826,40868.04630507371,675950.0,282444.9999999999,0,0,0.0,0,644496.6596154446,0,31453.3403845554,31453.3403845554,-0.0,0.5620948133175737,0.3940260732216456,0.0,0.04387911346078059
Czech Republic,Rape and Mustard Oil,478156.0,247567.11362902322,12156.0,466000.0,0.0,221996,130999,0.0,90997,14137.113629023219,443270,8592.886370976781,8592.886370976781,-0.0,0.5177538577975038,0.0,0.2739670735073909,0.20827906869510532
Czech Republic,Rape and Mustardseed,1465147.8308007554,261760.47872317376,220147.8308007551,1245000.0,1189000.0,0,0,0.0,0,1221945.6479224183,8667,14387.352077581687,14387.352077581687,-0.0,0.17865806659257882,0.8115222061586572,0.0,0.009819727248764029
Czech Republic,Rice and products,144000.0,0.0,144000.0,0.0,52000.00000000001,92000,81999,0.0,10001,0.0,0,0.0,0.0,-0.0,0.0,0.36111111111111116,0.5694375,0.06945138888888888
Czech Republic,Ricebran Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,"Rodents, other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,"Roots, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Rubber,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Rye and products,179971.3714058371,28377.597815160134,7971.371405837092,172000.0,37518.25834432426,105478,92999,0.0,12479,54389.484753647295,109013,8597.515246352705,8597.515246352705,-0.0,0.15767839958927907,0.20846792493301752,0.5167432979675773,0.11711037751012607
Czech Republic,Seed cotton,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Sesame seed,1000.0,0.0,1000.0,0.0,1000.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Czech Republic,Sesameseed Cake,439.0,0.0,0.0,439.0,439.0,0,0,0.0,0,439.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Czech Republic,Sesameseed Oil,322.0,0.0,0.0,322.0,0.0,322,0,0.0,322,0.0,322,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Czech Republic,Sheep,149890.53104008327,1170.5310400831809,506.63307267712395,149336.0,148720.0000000001,0,0,47.897967406141106,0,149383.89796740614,0,-47.897967406141106,0.0,47.897967406141106,0.007809239395984,0.992190760604016,0.0,0.0
Czech Republic,Silk,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Sisal,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,"Soft-Fibres, Other",3117.0,17.0,2832.0,285.0,0.0,3087,0,0.0,3087,0.0,272,13.0,13.0,-0.0,0.005453962143086301,0.0,0.0,0.9945460378569136
Czech Republic,Sorghum and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Soyabean Cake,356921.88629223785,1405.8862922379801,328394.5667280167,27398.0,355515.9999999999,0,0,1129.3195642211576,0,28527.319564221158,0,-1129.3195642211576,0.0,1129.3195642211576,0.0039389186996699865,0.9960610813003301,0.0,0.0
Czech Republic,Soyabean Oil,21991.0,0.0,15874.0,6000.0,0.0,21991,18998,117.0,2993,0.0,6117,-117.0,0.0,117.0,0.0,0.0,0.8638988677186121,0.13610113228138784
Czech Republic,Soyabeans,49826.78801698793,8827.78801698794,14651.966232884894,33000.0,35998.999999999985,5000,5000,2174.821784103038,0,31071.82178410304,4103,-2174.821784103038,0.0,2174.821784103038,0.17716951801063713,0.7224828537558251,0.10034762823353778,0.0
Czech Republic,"Spices, Other",2994.0,0.0,2994.0,0.0,0.0,2994,1996,0.0,998,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
Czech Republic,Sugar (Raw Equivalent),668413.0468468277,232765.6719111479,87413.04684682777,581000.0,16006.0,396986,333996,0.0,62990,26756.625064320135,531588,22655.374935679865,22655.374935679865,-0.0,0.3482362784646363,0.02394627106024743,0.4996850399249282,0.1281324105501881
Czech Republic,Sugar beet,3838849.732085845,796.5483960999944,167849.7320858455,3671000.0,3555999.000000001,94999,0,0.0,94999,3393289.816310256,90655,187055.1836897442,187055.1836897442,-0.0,0.00020749663354683817,0.9263188840861044,0.0,0.07347361928034876
Czech Republic,Sugar cane,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Sugar non-centrifugal,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Sunflower seed,211935.69344184623,2936.6934418462765,181469.01946315714,29000.0,203999.99999999997,4999,0,1466.6739786891085,4999,29542.67397868911,924,-1466.6739786891085,0.0,1466.6739786891085,0.013856530696430737,0.9625561258088706,0.0,0.023587343494698747
Czech Republic,Sunflowerseed Cake,125487.5173852506,54618.517385250605,23031.84647131017,101731.0,70869.0,0,0,724.6709139404265,0,102455.67091394043,0,-724.6709139404265,0.0,724.6709139404265,0.43525060120179165,0.5647493987982084,0.0,0.0
Czech Republic,Sunflowerseed Oil,114010.0,52014.0,24273.0,83000.0,0.0,61996,44000,12737.0,17996,0.0,89737,-6737.0,0.0,6737.0,0.4562231383211999,0.0,0.38593105867906324,0.15784580299973686
Czech Republic,Sweet potatoes,3000.0,0.0,3000.0,0.0,1999.0000000000002,1001,0,0.0,1001,0.0,0,0.0,0.0,-0.0,0.0,0.6663333333333334,0.0,0.3336666666666666
Czech Republic,"Sweeteners, Other",519249.7385159745,261256.7385159745,122095.23674473615,351000.0,42777.99999999999,215215,39998,46154.50177123833,175217,24333.50177123833,372821,-46154.50177123833,0.0,46154.50177123833,0.5031427444964174,0.08238424947937445,0.07703037100088878,0.3374426350233194
Czech Republic,Tea (including mate),3001.0,0.0,3001.0,0.0,0.0,3001,3001,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Czech Republic,Tobacco,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czech Republic,Tomatoes and products,107825.0,554.1192081408741,98825.0,9000.0,0.0,106995,103997,0.0,2998,0.11920814087412729,8724,275.88079185912585,275.88079185912585,-0.0,0.005139060590223734,0.0,0.9644980292140042,0.03036291019577203
Czech Republic,"Vegetables, Other",631262.1518935026,16119.710610468679,489262.1518935026,142000.0,1999.0000000000007,609984,593998,0.0,15986,676.5587169660355,138164,3159.4412830339643,3159.4412830339643,-0.0,0.025535683649204687,0.0031666717131763715,0.9409688165499438,0.030328828087675168
Czech Republic,Wheat and products,5118784.761070348,2421855.9752581213,216784.76107034803,4902000.0,1476653.8464194254,1012344,850998,0.0,161346,2356982.060607198,2337087,207930.93939280184,207930.93939280184,-0.0,0.4731310434611254,0.2884774248860298,0.16625000653906272,0.07214152511378209
Czech Republic,Wine,201601.378495192,1597.2341783341353,152056.79225066944,49000.0,50878.14431685788,149126,99003,544.5862445225684,50123,12355.586244522568,37189,-544.5862445225684,0.0,544.5862445225684,0.007922734409141095,0.25237002195434527,0.4910829516096842,0.24862429202682948
Czech Republic,Wool (Clean Eq.),24795.0,0.0,24576.0,219.0,0.0,24795,0,0.0,24795,0.0,219,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Czech Republic,Yams,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Abaca,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,"Alcohol, Non-Food",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Apples and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Asses,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Bananas,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Barley and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Beans,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Beer,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,"Beverages, Alcoholic",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,"Beverages, Fermented",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Bovine Meat,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Buffaloes,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,"Butter, Ghee",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,"Camelids, other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Camels,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Cassava and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Cattle,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,"Cereals, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,"Citrus, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Cloves,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Cocoa Beans and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Coconut Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Coconuts - Incl Copra,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Coffee and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Copra Cake,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Cotton lint,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Cottonseed,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Cottonseed Cake,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Cottonseed Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Czechoslovakia,Dates,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
